"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
0.0558031991163259,0.00474151649747084,0.00505970411758813,-0.132817028451574,0.00348044909648021,0.0024176529151926,0.00729301292109569,0.090607521676988,0.153833093088948,0.103565294999182,-1,0.0542132570343563,0.0184912065369553,0.0977709436137014,-0.0482074499151556,0.0272458564123302,0.0277789618128131,-0.0432168052726487,0.214568999924665,-0.00372323329180904,-0.0108874602650638,0.0261094880126599,0.132838206164631,-0.00382921939120274,-0.00725773681199615,-0.0343399713859544,-0.0702449464792363,-0.0312678068042842,0.0329588996166133,-0.0535376100981143,0.191255761969988,0.0787120888998632,-0.047530256952387,0.182509568463291,-0.00539985259972242,0.0327225348874498,-0.0689476175509743,-0.0184741958982514,0.00812816188572105,0.0520806466536765
-0.0654887463502347,0.0544363952337471,0.0149891437758354,-0.140010192661662,-0.219313696479817,0.0551474157899055,0.0580844276923303,-0.0140072319537201,-0.00410372484044899,0.0141023611612401,0.0542132570343563,-1,-0.0526220510261029,0.0612785767125149,-0.0422145762872408,-0.0354555456312715,-0.0089440001994798,-0.131953308986972,0.0823488724378993,0.0444705590737269,-0.0195723962618886,-0.000257958002136321,0.0933505248407212,0.0327349422587971,-0.00926923397827303,0.0556787046691121,-0.0459352723215195,-0.0453069491933434,-0.00698878128763589,-0.0389746916165548,0.17168188353066,0,0.050558914915441,0.122377716557909,-0.0175519213202888,-0.03507366037611,-0.173800112990571,-0.0115782656202756,-0.0978078851655755,0.0512797891279772
0.015670860869373,-0.0173541950865478,-0.0362000884720952,-0.181095501989488,-0.146592432621143,-0.00335357053950966,-0.0781054817580685,0.07576585027364,0,-0.0209224744794478,0.0184912065369553,-0.0526220510261029,-1,-0.0637686188137755,-0.131713121996446,-0.144780057381179,-0.12802656852731,-0.00704453379425143,0,-0.00394977057015874,-0.0535910157724917,-0.201173291276773,-0.0102178113873501,-0.041534498267983,0.0126978063632364,-0.0106757037580174,-0.023619314577391,-0.167653655599379,-0.0229643686135586,-0.0224468149324112,-0.097959150471538,0,-0.0945336837160401,0,0.0198083903069229,-0.0790855635373838,0.00267042678347454,-0.0838430793673814,0.0636411977179183,-0.0147880931122867
-0.104434915907409,0.139859900464443,-0.0135732996625261,0,-0.132673596191653,0.114181544321639,0.122801294526166,0.200837620590537,0.105267805251636,0.0719660970874299,0.0977709436137014,0.0612785767125149,-0.0637686188137755,-1,-0.248598356604862,0.100629026938025,-0.103675892017492,-0.0844517210709058,0.107067149382566,0.0732579747353114,-0.0218837394332473,-0.0655520796218896,0.111512497539103,0.0993633415325321,0.0227873101720652,0.077275328055384,0.000462816492514506,-0.0874915222869748,0.00505083673964787,-0.0192847470165906,0,0,-0.00799299246913721,-0.0100767090083976,-0.129233343126683,0.0263543416383833,0,0.049476054464577,0.0373213450701134,0.0161609821439607
-0.0837161066959444,-0.0241911331532138,-0.141088696259971,-0.0374334163772446,-0.125247123149284,0.0126533322244319,0.0181921780525814,-0.055904088287887,0,-0.0806780922187363,-0.0482074499151556,-0.0422145762872408,-0.131713121996446,-0.248598356604862,-1,-0.0967329315974229,-0.236924555685109,-0.184109933618822,0,-0.0113389336564621,-0.0411047081453123,0,0,-0.0441251144097562,-0.107105155138211,-0.0100190518868454,-0.0709150642468764,-0.0701611987584154,-0.0810399559065561,-0.133519779534715,-0.170139231428214,-0.150055319961554,-0.028806941034102,0,-0.0834504110117263,-0.0603195636372296,-0.129195368577455,0.00439636607332089,-0.0299476227672087,-0.0374232256795961
-0.019079458743929,-0.021943102745066,-0.00547545797460244,-0.0823898718823583,0.0770740180424918,0.00893184550921736,0.0160080720463335,0.0704040596322697,-0.028997641363661,-0.026890482534845,0.0272458564123302,-0.0354555456312715,-0.144780057381179,0.100629026938025,-0.0967329315974229,-1,-0.022016748434683,-0.12114723879555,-0.0360842931880959,0.0288913102438572,-0.0236240604545739,-0.187307909273888,-0.0306921967345918,0.0311354979302212,0.0368810415314232,-0.00886679535029627,-0.0915731020752184,-0.0187082930324609,-0.0450609491438263,-0.0442188422421195,-0.120837211009883,0.0179711215649534,-0.105380260643093,0.144653668968697,-0.0915007534051467,-0.0195746727907172,-0.0715832995400406,0.0221210795797383,-0.0286149547255381,-0.0812805996355284
-0.113735377217351,0.0742549159933778,-0.0611563364257659,0,-0.168709999629431,0.0266097152841382,0.0342961324768416,0.0542067322281679,0.0198782831365555,0.0695373457973683,0.0277789618128131,-0.0089440001994798,-0.12802656852731,-0.103675892017492,-0.236924555685109,-0.022016748434683,-1,-0.173901116572147,0.253075814847451,0.0666888563432601,-0.025367198147291,-0.178036377190642,-0.00398175299933762,0.0311825960856131,-0.0478943573266262,0.040983823753349,-0.0142591951452565,-0.069677987934722,0.00282533784278138,-0.133461912298508,-0.230926406498199,-0.0416335634491847,0.147176046144058,-0.0379372998689903,-0.0067040886659967,0.0294308492089471,-0.0878178495041116,0.0161927197597341,-0.0305867814723039,0.076448420725416
-0.143502443677693,-0.0710204498568102,-0.118389665532143,-0.0750750501930621,-0.159345259826065,-0.03333805992002,-0.0306293938566964,-0.0843431247594021,0.0339522647513853,-0.0605444770706692,-0.0432168052726487,-0.131953308986972,-0.00704453379425143,-0.0844517210709058,-0.184109933618822,-0.12114723879555,-0.173901116572147,-1,0.119640066605847,-0.0533886148695247,-0.0670520786910195,0.0949694520611008,0.00975517336223292,-0.0434744434146991,-0.062907524790865,-0.0648228627173693,-0.0335119392418779,-0.201178325050399,-0.104045936182757,-0.146334969598824,0.101183829956423,-0.018693590840376,-0.170085253483052,0.0567115311786178,-0.11800630666443,-0.0120493849305502,-0.119043359919208,-0.0507410849542599,-0.0976193672910855,-0.0112438785552746
0.287847418201888,0.0933123131037589,0.129794628643639,0,0,0.165214290614664,0.170085253483052,0.0211742815947919,-0.223113449561006,-0.264911998395134,0.214568999924665,0.0823488724378993,0,0.107067149382566,0,-0.0360842931880959,0.253075814847451,0.119640066605847,-1,0.241289607386657,0.185951474970997,0,-0.169656261586553,0.217134196613301,0.23748836148633,0.119705167374489,0.0204056164109818,0,0.0908550959563162,0.0397112250330948,-0.141617003389535,-0.134613040468305,-0.153705851909073,-0.18543607619985,0.0375834645469805,0.0303674528401901,0,0.111346769824178,-0.00633347156903208,-0.136337183615363
0.0567022967215687,0.0185075729157672,-0.0124372964650048,-0.160268994921445,-0.0241389350135192,0.014938261440605,0.0197076482600856,0.11800630666443,0.182441079830662,0.10014529245008,-0.00372323329180904,0.0444705590737269,-0.00394977057015874,0.0732579747353114,-0.0113389336564621,0.0288913102438572,0.0666888563432601,-0.0533886148695247,0.241289607386657,-1,0.00456985590337089,0.00230252173395223,0.165236984535631,-0.00467593188009291,-0.00177643092521659,-0.00645983979116645,-0.0865386050945147,-0.0380587120920773,0.030694240595072,-0.0493843850662224,0.0768796824604321,0.0282829230881083,-0.0131951020069455,0.150918477251761,0.00940950309253322,0.0524562595160406,0.0203540064746555,-0.019344675411397,0.0703776050571175,0.0505349155100203
-0.0119213395027381,0.0555549864645938,-0.111222328742882,-0.200680037959973,0.00907806097098585,0.0151663123373438,0.0215774887752808,0.124748885263722,0.124427745072767,0.108832972294348,-0.0108874602650638,-0.0195723962618886,-0.0535910157724917,-0.0218837394332473,-0.0411047081453123,-0.0236240604545739,-0.025367198147291,-0.0670520786910195,0.185951474970997,0.00456985590337089,-1,-0.0481726653876187,0.077615117116308,-0.0253557415762999,-0.00853938908690954,0.0184721544729643,-0.026476110509662,-0.116673985552386,-0.0537243142466012,-0.0720602678308874,-0.0245243334360411,-0.0514462007406596,0.0196234510114603,0.0813099906666697,-0.0476394575287818,-0.0424650393995536,-0.0793171849315559,0.0097338765587148,0.037995251518229,-0.0481094324667866
0.0118459398100464,0.0334568185135483,0.0655988123428937,0,0,0.00571195220591134,-0.149175786733405,0.0576415211067549,-0.157946640502197,-0.0707548457962862,0.0261094880126599,-0.000257958002136321,-0.201173291276773,-0.0655520796218896,0,-0.187307909273888,-0.178036377190642,0.0949694520611008,0,0.00230252173395223,-0.0481726653876187,-1,0,-0.138289504139955,0.0448073540960441,0.0445220568653411,0.0292745049318159,-0.128722547093362,-0.00252481774927391,0.0116618992543682,-0.188752604570261,0,-0.145246452786499,0,0.084175712986474,-0.0752677325117838,-0.112712432636067,-0.131345935973004,0.00260445284034322,0.00886467606314512
0.163663736313085,0.0749060684762106,0.0964788923167395,-0.142867748547989,0,0.130290700570573,0.12052864826436,-0.0488371857209845,-0.131721445267258,-0.15306460022256,0.132838206164631,0.0933505248407212,-0.0102178113873501,0.111512497539103,0,-0.0306921967345918,-0.00398175299933762,0.00975517336223292,-0.169656261586553,0.165236984535631,0.077615117116308,0,-1,0.127168020915362,0.198307985800163,0.08920591409926,0.076179566808435,-0.194010993234268,0.0599258084194683,0.0179950070152307,0.0306977894298602,-0.126459959974846,-0.128173885470743,-0.119128248289997,0.0573272559557265,0.012989534336777,0,0.0480464677578084,-0.0141703789902677,0.118334149125189
0.0513084103605802,0.000989568313479294,0.00347699939237339,-0.132838206164631,0.0088654454764153,0.00124026302256016,0.00561146297379826,0.0930476863614291,0.157362088693509,0.0931193086566257,-0.00382921939120274,0.0327349422587971,-0.041534498267983,0.0993633415325321,-0.0441251144097562,0.0311354979302212,0.0311825960856131,-0.0434744434146991,0.217134196613301,-0.00467593188009291,-0.0253557415762999,-0.138289504139955,0.127168020915362,-1,-0.00550614319452744,-0.0360623882504944,-0.0711831252765446,-0.029951145029314,0.0343622444616615,-0.0534309204579447,-0.0504920828437821,0.0786402737943222,-0.0482839816555286,0.184884162465,-0.00433859263769562,0.0146623103129499,-0.0688407889140796,-0.0186970419332371,0.00936803056354016,0.0415793137779734
-0.0311421740299153,0.0636868597413586,0.0318323785069657,-0.0376998276954127,-0.080594500546556,0.0230125650832898,0.0300472889748842,0.107298504922083,0.270902915627601,0.0778142741069287,-0.00725773681199615,-0.00926923397827303,0.0126978063632364,0.0227873101720652,-0.107105155138211,0.0368810415314232,-0.0478943573266262,-0.062907524790865,0.23748836148633,-0.00177643092521659,-0.00853938908690954,0.0448073540960441,0.198307985800163,-0.00550614319452744,-1,0.0188993315983042,-0.0637536440703717,-0.0845717089671862,0.0132033731574393,-0.0569974712255706,0.108641477403775,-0.00356160248160767,0.0128226706857894,0.11399947938241,-0.0415510740574626,0.0282620432597227,-0.00945915698320382,-0.0206933768259774,0.0378705369172308,0.0189028100288285
0.0465064055718572,0.00105567511076955,-0.00518370962742989,-0.0225182213345815,0.0702695090501285,-0.00646372646870415,-0.00768772087239375,0.107301933722995,0.168709999629431,0.0542393849506179,-0.0343399713859544,0.0556787046691121,-0.0106757037580174,0.077275328055384,-0.0100190518868454,-0.00886679535029627,0.040983823753349,-0.0648228627173693,0.119705167374489,-0.00645983979116645,0.0184721544729643,0.0445220568653411,0.08920591409926,-0.0360623882504944,0.0188993315983042,-1,-0.0559157604181165,-0.018828339486095,0.0444668272796168,-0.0183527852959554,0.0619923339666698,-0.0607487739383567,-0.0195347547507801,0.0896418102205927,-0.05989633723619,0.0565378961594396,-0.0778873770325932,-0.0318323785069657,0.000219928767911992,0.00476945593935543
-0.0682098083871743,-0.0310411815845069,-0.0304846382341335,-0.0564502695465761,-0.165323168853515,-0.052467413557816,-0.0520194203288634,0.0405073568034731,-0.105458694663612,-0.0842299322970769,-0.0702449464792363,-0.0459352723215195,-0.023619314577391,0.000462816492514506,-0.0709150642468764,-0.0915731020752184,-0.0142591951452565,-0.0335119392418779,0.0204056164109818,-0.0865386050945147,-0.026476110509662,0.0292745049318159,0.076179566808435,-0.0711831252765446,-0.0637536440703717,-0.0559157604181165,-1,-0.126620071604939,-0.0591551123000778,-0.0873316384575169,0.104946071034032,-0.0301525807880088,-0.101223957253194,0.203283727057876,-0.0214780417346779,-0.00898114953953556,-0.0589312598183972,-0.0955829445491103,-0.0434756898723061,-0.0189278877950767
-0.0374367249450032,0.00949402679949729,-0.0708718939155366,0,0.149126675410398,0.0168211019660126,0.0247964551080408,-0.0556228170901039,0,-0.0585181926626045,-0.0312678068042842,-0.0453069491933434,-0.167653655599379,-0.0874915222869748,-0.0701611987584154,-0.0187082930324609,-0.069677987934722,-0.201178325050399,0,-0.0380587120920773,-0.116673985552386,-0.128722547093362,-0.194010993234268,-0.029951145029314,-0.0845717089671862,-0.018828339486095,-0.126620071604939,-1,-0.0411023117690788,-0.0746855042895943,0,-0.0944330390250977,-0.114745307210112,-0.122262310302407,-0.233781294483353,-0.0576191481090593,-0.138036367440257,0.00158870911930065,-0.0204876563824365,-0.0121266749857726
-0.0448907393802117,0.0330724790303406,-0.0257283600092404,-0.0420980090780066,-0.0881874086853688,0.0200745946520758,0.0257217826358121,0.0748647354692866,0.0565941992547563,-0.0228220051073094,0.0329588996166133,-0.00698878128763589,-0.0229643686135586,0.00505083673964787,-0.0810399559065561,-0.0450609491438263,0.00282533784278138,-0.104045936182757,0.0908550959563162,0.030694240595072,-0.0537243142466012,-0.00252481774927391,0.0599258084194683,0.0343622444616615,0.0132033731574393,0.0444668272796168,-0.0591551123000778,-0.0411023117690788,-1,-0.039427156478237,0.128281705027968,0.0854598498902914,-0.0286074526337005,0.108205951992314,0.0314184166120225,0.0344438545985163,-0.000939230019365467,0.00339856926973536,-0.00183353274961448,-0.0218398812833622
-0.0976891907206162,-0.0278254669653559,-0.0627338645194109,-0.146510308416002,-0.20208607590524,-0.00339984426864706,0.00197580126795706,-0.00918539718285988,0.128094626817059,-0.0393186304562793,-0.0535376100981143,-0.0389746916165548,-0.0224468149324112,-0.0192847470165906,-0.133519779534715,-0.0442188422421195,-0.133461912298508,-0.146334969598824,0.0397112250330948,-0.0493843850662224,-0.0720602678308874,0.0116618992543682,0.0179950070152307,-0.0534309204579447,-0.0569974712255706,-0.0183527852959554,-0.0873316384575169,-0.0746855042895943,-0.039427156478237,-1,0.103704623033856,0.0295200322736872,-0.122638264112466,0.0758478118771084,-0.0953538679444181,-0.00118680570961299,-0.118792705708343,-0.0521109876003747,-0.0542245864606098,-0.0197147219661871
0.0545059018066052,0.0729281063139665,0.0718676842853691,0,0,0.0872950384478345,-0.0850536989494655,0.0386306969330298,0,0.00157155562259681,0.191255761969988,0.17168188353066,-0.097959150471538,0,-0.170139231428214,-0.120837211009883,-0.230926406498199,0.101183829956423,-0.141617003389535,0.0768796824604321,-0.0245243334360411,-0.188752604570261,0.0306977894298602,-0.0504920828437821,0.108641477403775,0.0619923339666698,0.104946071034032,0,0.128281705027968,0.103704623033856,-1,-0.0898181282508684,-0.115633343098263,0,0.177270848424781,-0.0464506189187358,-0.0341288207321109,-0.137453633421475,0.107734786760284,0.0416731735272585
0,-0.064100094441474,0.0152433863650629,0,0,0.0363430676383271,0.0362008742223027,-0.111521838742578,0,0,0.0787120888998632,0,0,0,-0.150055319961554,0.0179711215649534,-0.0416335634491847,-0.018693590840376,-0.134613040468305,0.0282829230881083,-0.0514462007406596,0,-0.126459959974846,0.0786402737943222,-0.00356160248160767,-0.0607487739383567,-0.0301525807880088,-0.0944330390250977,0.0854598498902914,0.0295200322736872,-0.0898181282508684,-1,-0.0374199381821631,-0.171680597803771,0.0192614492931225,0.0317908598661385,-0.0916752526764801,-0.068276727919119,-0.0560937209562075,0.14054150810286
0.164848737852213,-0.106067912807105,-0.0552274740602969,-0.0737360413544087,0.277464532403635,-0.0346706059913314,-0.0340292089835846,-0.0323669493803901,0,-0.0621221201091758,-0.047530256952387,0.050558914915441,-0.0945336837160401,-0.00799299246913721,-0.028806941034102,-0.105380260643093,0.147176046144058,-0.170085253483052,-0.153705851909073,-0.0131951020069455,0.0196234510114603,-0.145246452786499,-0.128173885470743,-0.0482839816555286,0.0128226706857894,-0.0195347547507801,-0.101223957253194,-0.114745307210112,-0.0286074526337005,-0.122638264112466,-0.115633343098263,-0.0374199381821631,-1,0,-0.0733205696317276,-0.120678005679451,-0.149252949472396,-0.0382402454271866,-0.0598403808266366,-0.0875449789031925
0,0.308890025780322,0.069746415836129,0,0,0.176268452139188,0.186451411680261,0.0620516791738789,0.0689529228245957,0,0.182509568463291,0.122377716557909,0,-0.0100767090083976,0,0.144653668968697,-0.0379372998689903,0.0567115311786178,-0.18543607619985,0.150918477251761,0.0813099906666697,0,-0.119128248289997,0.184884162465,0.11399947938241,0.0896418102205927,0.203283727057876,-0.122262310302407,0.108205951992314,0.0758478118771084,0,-0.171680597803771,0,-1,0.0841040219100012,0.202365734259168,0,0.104143190930725,0.00479195097423754,0.15329739242608
0.018445023353953,0.000646815248248916,-0.0400997491065239,-0.0710621720460781,-0.0219550555421158,-0.0409640989354912,-0.0391232997640928,0.00247132412284459,0.0390003464837058,0.107824570193218,-0.00539985259972242,-0.0175519213202888,0.0198083903069229,-0.129233343126683,-0.0834504110117263,-0.0915007534051467,-0.0067040886659967,-0.11800630666443,0.0375834645469805,0.00940950309253322,-0.0476394575287818,0.084175712986474,0.0573272559557265,-0.00433859263769562,-0.0415510740574626,-0.05989633723619,-0.0214780417346779,-0.233781294483353,0.0314184166120225,-0.0953538679444181,0.177270848424781,0.0192614492931225,-0.0733205696317276,0.0841040219100012,-1,-0.0212411030218942,-0.0938026523441285,-0.0330974122744558,-0.0424206838450496,0.0315463930026995
0.00971989177520846,0.0185292687651812,-0.00267341396890236,-0.0724624574385755,0.00880691179587598,0.0281927192777792,0.00419799917318689,0.064132351907778,0.0968675865036547,-0.0704987129941147,0.0327225348874498,-0.03507366037611,-0.0790855635373838,0.0263543416383833,-0.0603195636372296,-0.0195746727907172,0.0294308492089471,-0.0120493849305502,0.0303674528401901,0.0524562595160406,-0.0424650393995536,-0.0752677325117838,0.012989534336777,0.0146623103129499,0.0282620432597227,0.0565378961594396,-0.00898114953953556,-0.0576191481090593,0.0344438545985163,-0.00118680570961299,-0.0464506189187358,0.0317908598661385,-0.120678005679451,0.202365734259168,-0.0212411030218942,-1,0.00502353135221936,0.00463191747449235,-0.0261967423391719,-0.00642498829398799
-0.0991209745631787,-0.0718634199113412,0.0153866537717696,-0.106818828776215,-0.270902915627602,-0.0427833738875587,-0.0425887170045775,-0.0512784196828714,0,-0.00799818803494329,-0.0689476175509743,-0.173800112990571,0.00267042678347454,0,-0.129195368577455,-0.0715832995400406,-0.0878178495041116,-0.119043359919208,0,0.0203540064746555,-0.0793171849315559,-0.112712432636067,0,-0.0688407889140796,-0.00945915698320382,-0.0778873770325932,-0.0589312598183972,-0.138036367440257,-0.000939230019365467,-0.118792705708343,-0.0341288207321109,-0.0916752526764801,-0.149252949472396,0,-0.0938026523441285,0.00502353135221936,-1,-0.00789512499228789,-0.0598564121620435,-0.0444671815720417
0.0567489668941478,-0.0385613083512833,-0.00842966245993036,-0.0722521603380228,0.0118610431301717,-0.0296241073859425,-0.0223406252804515,0.0831242429739222,0.154144748490497,0.0933751413503515,-0.0184741958982514,-0.0115782656202756,-0.0838430793673814,0.049476054464577,0.00439636607332089,0.0221210795797383,0.0161927197597341,-0.0507410849542599,0.111346769824178,-0.019344675411397,0.0097338765587148,-0.131345935973004,0.0480464677578084,-0.0186970419332371,-0.0206933768259774,-0.0318323785069657,-0.0955829445491103,0.00158870911930065,0.00339856926973536,-0.0521109876003747,-0.137453633421475,-0.068276727919119,-0.0382402454271866,0.104143190930725,-0.0330974122744558,0.00463191747449235,-0.00789512499228789,-1,0.0101839824324511,-0.0160887013985513
0.0102412371148542,-0.00409459548168209,0.0348468775146,-0.16001905392877,-0.05943926053006,0.0143694568781069,0.017026486780326,-0.00987924757770059,-0.0301763451448196,0.0400734927680417,0.00812816188572105,-0.0978078851655755,0.0636411977179183,0.0373213450701134,-0.0299476227672087,-0.0286149547255381,-0.0305867814723039,-0.0976193672910855,-0.00633347156903208,0.0703776050571175,0.037995251518229,0.00260445284034322,-0.0141703789902677,0.00936803056354016,0.0378705369172308,0.000219928767911992,-0.0434756898723061,-0.0204876563824365,-0.00183353274961448,-0.0542245864606098,0.107734786760284,-0.0560937209562075,-0.0598403808266366,0.00479195097423754,-0.0424206838450496,-0.0261967423391719,-0.0598564121620435,0.0101839824324511,-1,-0.0249499208291496
